date,hour,timezone,isEvent,isHoliday
2025-02-11,13,PST,0,0
2025-02-11,14,PST,0,0
2025-02-11,15,PST,0,0
2025-02-11,16,PST,0,0
2025-02-11,17,PST,0,0
2025-02-11,18,PST,0,0
2025-02-11,19,PST,0,0
2025-02-11,20,PST,0,0
2025-02-11,21,PST,0,0
2025-02-11,22,PST,0,0
2025-02-11,23,PST,0,0
2025-02-12,00,PST,0,0
2025-02-12,01,PST,0,0
2025-02-12,02,PST,0,0
2025-02-12,03,PST,0,0
2025-02-12,04,PST,0,0
2025-02-12,05,PST,0,0
2025-02-12,06,PST,0,0
2025-02-12,07,PST,0,0
2025-02-12,08,PST,0,0
2025-02-12,09,PST,0,0
2025-02-12,10,PST,0,0
2025-02-12,11,PST,0,0
2025-02-12,12,PST,0,0
2025-02-12,13,PST,0,0
2025-02-12,14,PST,0,0
2025-02-12,15,PST,0,0
2025-02-12,16,PST,0,0
2025-02-12,17,PST,0,0
2025-02-12,18,PST,0,0
2025-02-12,19,PST,0,0
2025-02-12,20,PST,0,0
2025-02-12,21,PST,0,0
2025-02-12,22,PST,0,0
2025-02-12,23,PST,0,0
2025-02-13,00,PST,0,0
2025-02-13,01,PST,0,0
2025-02-13,02,PST,0,0
2025-02-13,03,PST,0,0
2025-02-13,04,PST,0,0
2025-02-13,05,PST,0,0
2025-02-13,06,PST,0,0
2025-02-13,07,PST,0,0
2025-02-13,08,PST,0,0
2025-02-13,09,PST,0,0
2025-02-13,10,PST,0,0
2025-02-13,11,PST,0,0
2025-02-13,12,PST,0,0
2025-02-13,13,PST,0,0
2025-02-13,14,PST,0,0
2025-02-13,15,PST,0,0
2025-02-13,16,PST,0,0
2025-02-13,17,PST,0,0
2025-02-13,18,PST,0,0
2025-02-13,19,PST,0,0
2025-02-13,20,PST,0,0
2025-02-13,21,PST,0,0
2025-02-13,22,PST,0,0
2025-02-13,23,PST,0,0
2025-02-14,00,PST,0,0
2025-02-14,01,PST,0,0
2025-02-14,02,PST,0,0
2025-02-14,03,PST,0,0
2025-02-14,04,PST,0,0
2025-02-14,05,PST,0,0
2025-02-14,06,PST,0,0
2025-02-14,07,PST,0,0
2025-02-14,08,PST,0,0
2025-02-14,09,PST,0,0
2025-02-14,10,PST,0,0
2025-02-14,11,PST,0,0
2025-02-14,12,PST,0,0
2025-02-14,13,PST,0,0
2025-02-14,14,PST,0,0
2025-02-14,15,PST,0,0
2025-02-14,16,PST,0,0
2025-02-14,17,PST,0,0
2025-02-14,18,PST,0,0
2025-02-14,19,PST,0,0
2025-02-14,20,PST,0,0
2025-02-14,21,PST,0,0
2025-02-14,22,PST,0,0
2025-02-14,23,PST,0,0
2025-02-15,00,PST,0,0
2025-02-15,01,PST,0,0
2025-02-15,02,PST,0,0
2025-02-15,03,PST,0,0
2025-02-15,04,PST,0,0
2025-02-15,05,PST,0,0
2025-02-15,06,PST,0,0
2025-02-15,07,PST,0,0
2025-02-15,08,PST,0,0
2025-02-15,09,PST,0,0
2025-02-15,10,PST,0,0
2025-02-15,11,PST,0,0
2025-02-15,12,PST,0,0
2025-02-15,13,PST,0,0
2025-02-15,14,PST,0,0
2025-02-15,15,PST,0,0
2025-02-15,16,PST,0,0
2025-02-15,17,PST,0,0
2025-02-15,18,PST,0,0
2025-02-15,19,PST,0,0
2025-02-15,20,PST,0,0
2025-02-15,21,PST,0,0
2025-02-15,22,PST,0,0
2025-02-15,23,PST,0,0
2025-02-16,00,PST,0,0
2025-02-16,01,PST,0,0
2025-02-16,02,PST,0,0
2025-02-16,03,PST,0,0
2025-02-16,04,PST,0,0
2025-02-16,05,PST,0,0
2025-02-16,06,PST,0,0
2025-02-16,07,PST,0,0
2025-02-16,08,PST,0,0
2025-02-16,09,PST,0,0
2025-02-16,10,PST,0,0
2025-02-16,11,PST,0,0
2025-02-16,12,PST,0,0
2025-02-16,13,PST,0,0
2025-02-16,14,PST,0,0
2025-02-16,15,PST,0,0
2025-02-16,16,PST,0,0
2025-02-16,17,PST,0,0
2025-02-16,18,PST,0,0
2025-02-16,19,PST,0,0
2025-02-16,20,PST,0,0
2025-02-16,21,PST,0,0
2025-02-16,22,PST,0,0
2025-02-16,23,PST,0,0
2025-02-17,00,PST,0,1
2025-02-17,01,PST,0,1
2025-02-17,02,PST,0,1
2025-02-17,03,PST,0,1
2025-02-17,04,PST,0,1
2025-02-17,05,PST,0,1
2025-02-17,06,PST,0,1
2025-02-17,07,PST,0,1
2025-02-17,08,PST,0,1
2025-02-17,09,PST,0,1
2025-02-17,10,PST,0,1
2025-02-17,11,PST,0,1
2025-02-17,12,PST,0,1
2025-02-17,13,PST,0,1
2025-02-17,14,PST,0,1
2025-02-17,15,PST,0,1
2025-02-17,16,PST,0,1
2025-02-17,17,PST,0,1
2025-02-17,18,PST,0,1
2025-02-17,19,PST,0,1
2025-02-17,20,PST,0,1
2025-02-17,21,PST,0,1
2025-02-17,22,PST,0,1
2025-02-17,23,PST,0,1
2025-02-18,00,PST,0,0
2025-02-18,01,PST,0,0
2025-02-18,02,PST,0,0
2025-02-18,03,PST,0,0
2025-02-18,04,PST,0,0
2025-02-18,05,PST,0,0
2025-02-18,06,PST,0,0
2025-02-18,07,PST,0,0
2025-02-18,08,PST,0,0
2025-02-18,09,PST,0,0
2025-02-18,10,PST,0,0
2025-02-18,11,PST,0,0
2025-02-18,12,PST,0,0
2025-02-18,13,PST,0,0
2025-02-18,14,PST,0,0
2025-02-18,15,PST,0,0
2025-02-18,16,PST,0,0
2025-02-18,17,PST,0,0
2025-02-18,18,PST,0,0
2025-02-18,19,PST,0,0
2025-02-18,20,PST,0,0
2025-02-18,21,PST,0,0
2025-02-18,22,PST,0,0
2025-02-18,23,PST,0,0
2025-02-19,00,PST,0,0
2025-02-19,01,PST,0,0
2025-02-19,02,PST,0,0
2025-02-19,03,PST,0,0
2025-02-19,04,PST,0,0
2025-02-19,05,PST,0,0
2025-02-19,06,PST,0,0
2025-02-19,07,PST,0,0
2025-02-19,08,PST,0,0
2025-02-19,09,PST,0,0
2025-02-19,10,PST,0,0
2025-02-19,11,PST,0,0
2025-02-19,12,PST,0,0
2025-02-19,13,PST,0,0
2025-02-19,14,PST,0,0
2025-02-19,15,PST,0,0
2025-02-19,16,PST,0,0
2025-02-19,17,PST,0,0
2025-02-19,18,PST,0,0
2025-02-19,19,PST,0,0
2025-02-19,20,PST,0,0
2025-02-19,21,PST,0,0
2025-02-19,22,PST,0,0
2025-02-19,23,PST,0,0
2025-02-20,00,PST,0,0
2025-02-20,01,PST,0,0
2025-02-20,02,PST,0,0
2025-02-20,03,PST,0,0
2025-02-20,04,PST,0,0
2025-02-20,05,PST,0,0
2025-02-20,06,PST,0,0
2025-02-20,07,PST,0,0
2025-02-20,08,PST,0,0
2025-02-20,09,PST,0,0
2025-02-20,10,PST,0,0
2025-02-20,11,PST,0,0
2025-02-20,12,PST,0,0
2025-02-20,13,PST,0,0
2025-02-20,14,PST,0,0
2025-02-20,15,PST,0,0
2025-02-20,16,PST,0,0
2025-02-20,17,PST,0,0
2025-02-20,18,PST,0,0
2025-02-20,19,PST,0,0
2025-02-20,20,PST,0,0
2025-02-20,21,PST,0,0
2025-02-20,22,PST,0,0
2025-02-20,23,PST,0,0
2025-02-21,00,PST,0,0
2025-02-21,01,PST,0,0
2025-02-21,02,PST,0,0
2025-02-21,03,PST,0,0
2025-02-21,04,PST,0,0
2025-02-21,05,PST,0,0
2025-02-21,06,PST,0,0
2025-02-21,07,PST,0,0
2025-02-21,08,PST,0,0
2025-02-21,09,PST,0,0
2025-02-21,10,PST,0,0
2025-02-21,11,PST,0,0
2025-02-21,12,PST,0,0
2025-02-21,13,PST,0,0
2025-02-21,14,PST,0,0
2025-02-21,15,PST,0,0
2025-02-21,16,PST,0,0
2025-02-21,17,PST,0,0
2025-02-21,18,PST,0,0
2025-02-21,19,PST,0,0
2025-02-21,20,PST,0,0
2025-02-21,21,PST,0,0
2025-02-21,22,PST,0,0
2025-02-21,23,PST,0,0
2025-02-22,00,PST,0,0
2025-02-22,01,PST,0,0
2025-02-22,02,PST,0,0
2025-02-22,03,PST,0,0
2025-02-22,04,PST,0,0
2025-02-22,05,PST,0,0
2025-02-22,06,PST,0,0
2025-02-22,07,PST,0,0
2025-02-22,08,PST,0,0
2025-02-22,09,PST,0,0
2025-02-22,10,PST,0,0
2025-02-22,11,PST,0,0
2025-02-22,12,PST,0,0
2025-02-22,13,PST,0,0
2025-02-22,14,PST,0,0
2025-02-22,15,PST,0,0
2025-02-22,16,PST,0,0
2025-02-22,17,PST,0,0
2025-02-22,18,PST,0,0
2025-02-22,19,PST,0,0
2025-02-22,20,PST,0,0
2025-02-22,21,PST,0,0
2025-02-22,22,PST,0,0
2025-02-22,23,PST,0,0
2025-02-23,00,PST,0,0
2025-02-23,01,PST,0,0
2025-02-23,02,PST,0,0
2025-02-23,03,PST,0,0
2025-02-23,04,PST,0,0
2025-02-23,05,PST,0,0
2025-02-23,06,PST,0,0
2025-02-23,07,PST,0,0
2025-02-23,08,PST,0,0
2025-02-23,09,PST,0,0
2025-02-23,10,PST,0,0
2025-02-23,11,PST,0,0
2025-02-23,12,PST,0,0
2025-02-23,13,PST,0,0
2025-02-23,14,PST,0,0
2025-02-23,15,PST,0,0
2025-02-23,16,PST,0,0
2025-02-23,17,PST,0,0
2025-02-23,18,PST,0,0
2025-02-23,19,PST,0,0
2025-02-23,20,PST,0,0
2025-02-23,21,PST,0,0
2025-02-23,22,PST,0,0
2025-02-23,23,PST,0,0
2025-02-24,00,PST,0,0
2025-02-24,01,PST,0,0
2025-02-24,02,PST,0,0
2025-02-24,03,PST,0,0
2025-02-24,04,PST,0,0
2025-02-24,05,PST,0,0
2025-02-24,06,PST,0,0
2025-02-24,07,PST,0,0
2025-02-24,08,PST,0,0
2025-02-24,09,PST,0,0
2025-02-24,10,PST,0,0
2025-02-24,11,PST,0,0
2025-02-24,12,PST,0,0
2025-02-24,13,PST,0,0
2025-02-24,14,PST,0,0
2025-02-24,15,PST,0,0
2025-02-24,16,PST,0,0
2025-02-24,17,PST,0,0
2025-02-24,18,PST,0,0
2025-02-24,19,PST,0,0
2025-02-24,20,PST,0,0
2025-02-24,21,PST,0,0
2025-02-24,22,PST,0,0
2025-02-24,23,PST,0,0
2025-02-25,00,PST,0,0
2025-02-25,01,PST,0,0
2025-02-25,02,PST,0,0
2025-02-25,03,PST,0,0
2025-02-25,04,PST,0,0
2025-02-25,05,PST,0,0
2025-02-25,06,PST,0,0
2025-02-25,07,PST,0,0
2025-02-25,08,PST,0,0
2025-02-25,09,PST,0,0
2025-02-25,10,PST,0,0
2025-02-25,11,PST,0,0
2025-02-25,12,PST,0,0
2025-02-25,13,PST,0,0
2025-02-25,14,PST,0,0
2025-02-25,15,PST,0,0
2025-02-25,16,PST,0,0
2025-02-25,17,PST,0,0
2025-02-25,18,PST,0,0
2025-02-25,19,PST,0,0
2025-02-25,20,PST,0,0
2025-02-25,21,PST,0,0
2025-02-25,22,PST,0,0
2025-02-25,23,PST,0,0
2025-02-26,00,PST,0,0
2025-02-26,01,PST,0,0
2025-02-26,02,PST,0,0
2025-02-26,03,PST,0,0
2025-02-26,04,PST,0,0
2025-02-26,05,PST,0,0
2025-02-26,06,PST,0,0
2025-02-26,07,PST,0,0
2025-02-26,08,PST,0,0
2025-02-26,09,PST,0,0
2025-02-26,10,PST,0,0
2025-02-26,11,PST,0,0
2025-02-26,12,PST,0,0
2025-02-26,13,PST,0,0
2025-02-26,14,PST,0,0
2025-02-26,15,PST,0,0
2025-02-26,16,PST,0,0
2025-02-26,17,PST,0,0
2025-02-26,18,PST,0,0
2025-02-26,19,PST,0,0
2025-02-26,20,PST,0,0
2025-02-26,21,PST,0,0
2025-02-26,22,PST,0,0
2025-02-26,23,PST,0,0
2025-02-27,00,PST,0,0
2025-02-27,01,PST,0,0
2025-02-27,02,PST,0,0
2025-02-27,03,PST,0,0
2025-02-27,04,PST,0,0
2025-02-27,05,PST,0,0
2025-02-27,06,PST,0,0
2025-02-27,07,PST,0,0
2025-02-27,08,PST,0,0
2025-02-27,09,PST,0,0
2025-02-27,10,PST,0,0
2025-02-27,11,PST,0,0
2025-02-27,12,PST,0,0
2025-02-27,13,PST,0,0
2025-02-27,14,PST,0,0
2025-02-27,15,PST,0,0
2025-02-27,16,PST,0,0
2025-02-27,17,PST,0,0
2025-02-27,18,PST,0,0
2025-02-27,19,PST,0,0
2025-02-27,20,PST,0,0
2025-02-27,21,PST,0,0
2025-02-27,22,PST,0,0
2025-02-27,23,PST,0,0
2025-02-28,00,PST,0,0
2025-02-28,01,PST,0,0
2025-02-28,02,PST,0,0
2025-02-28,03,PST,0,0
2025-02-28,04,PST,0,0
2025-02-28,05,PST,0,0
2025-02-28,06,PST,0,0
2025-02-28,07,PST,0,0
2025-02-28,08,PST,0,0
2025-02-28,09,PST,0,0
2025-02-28,10,PST,0,0
2025-02-28,11,PST,0,0
2025-02-28,12,PST,0,0
2025-02-28,13,PST,0,0
2025-02-28,14,PST,0,0
2025-02-28,15,PST,0,0
2025-02-28,16,PST,0,0
2025-02-28,17,PST,0,0
2025-02-28,18,PST,0,0
2025-02-28,19,PST,0,0
2025-02-28,20,PST,0,0
2025-02-28,21,PST,0,0
2025-02-28,22,PST,0,0
2025-02-28,23,PST,0,0
