date,rain_1h,Clear,Clouds,Fog,Rain,isEvent,isHoliday,isPromotion,amount,temperature_C,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21
2025-01-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,252.75,6.580000000000041,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2025-01-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.97,6.520000000000039,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2025-01-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,147.38,6.07000000000005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2025-01-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,119.49,4.010000000000048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2025-01-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,114.65,4.710000000000036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2025-01-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.65,3.3500000000000227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.47,4.580000000000041,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.88,4.010000000000048,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.56,3.6100000000000136,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.22,4.840000000000032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.13,5.6299999999999955,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,114.76,3.5500000000000114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.64,2.990000000000009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.08,3.170000000000016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.82,2.6299999999999955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.05,4.360000000000014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9399999999999977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.42,2.400000000000034,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.43,2.8000000000000114,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.81,2.4500000000000455,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.92,2.5100000000000477,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.65,4.140000000000043,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.43,5.460000000000036,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-07,0.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.27,3.330000000000041,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.84,3.8600000000000136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.12,5.770000000000039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.5,3.9700000000000273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-07,0.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7000000000000455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.76,7.670000000000016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.18,6.020000000000039,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132.52,6.939999999999998,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.25,6.390000000000043,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.88,6.1200000000000045,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.05,4.340000000000032,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.1,5.8799999999999955,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.39,4.4500000000000455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.35,2.7100000000000364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.6,4.420000000000016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.160000000000025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.14,5.110000000000014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.84,6.960000000000036,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.75,6.960000000000036,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.9,9.110000000000014,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.55,9.650000000000034,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,110.75,8.260000000000048,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,162.34,6.470000000000027,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.41,6.680000000000007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.34,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.4,3.650000000000034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.660000000000025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-10,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.76,2.7200000000000273,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-10,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,141.57,2.090000000000032,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,146.75,3.1100000000000136,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.76,3.2200000000000273,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,137.44,3.400000000000034,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.31,3.490000000000009,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.42,2.7600000000000477,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,199.73,2.5100000000000477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,192.73,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,191.61,1.3900000000000432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-10,14.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,118.54,1.0400000000000205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-11,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.5,70.42,5.28000000000003,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-11,0.68,0.0,0.0,0.0,1.0,0.0,0.0,0.5,114.4,5.240000000000009,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-11,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.5,167.47,5.6299999999999955,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-11,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.5,250.66,5.010000000000048,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,202.58,5.400000000000034,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-11,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.5,203.52,3.9600000000000364,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-11,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.5,146.47,3.240000000000009,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,201.81,4.6299999999999955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,251.95,5.560000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,232.55,5.720000000000027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-11,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.5,114.45,4.890000000000043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,109.25,4.220000000000027,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,109.25,4.220000000000027,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,129.96,4.430000000000007,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,129.96,4.430000000000007,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,157.82,4.730000000000018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,157.82,4.730000000000018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,283.66,4.439999999999998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,283.66,4.439999999999998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,305.28,5.07000000000005,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,305.28,5.07000000000005,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,214.51,4.430000000000007,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,214.51,4.430000000000007,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,217.07,3.930000000000007,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,217.07,3.930000000000007,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,230.69,0.28000000000002956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,230.69,0.28000000000002956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,141.37,4.03000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,141.37,4.03000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2025-01-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,248.42,2.1100000000000136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2025-01-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,248.42,2.1100000000000136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,81.53,2.7800000000000296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-01-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,81.53,2.7800000000000296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-01-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,41.46,2.670000000000016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,90.58,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,59.95,3.1299999999999955,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,142.56,3.900000000000034,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,106.87,4.32000000000005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,107.56,5.189999999999998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,66.2,4.680000000000007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,154.87,4.3799999999999955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,121.29,4.020000000000039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-13,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.2,53.37,3.3100000000000023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,1.1100000000000136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,93.37,3.920000000000016,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,115.73,5.439999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,52.82,5.990000000000009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,97.72,5.7000000000000455,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,142.27,4.850000000000023,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,49.28,4.910000000000025,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,64.41,5.660000000000025,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,117.97,3.420000000000016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,94.87,1.8799999999999955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,61.22,2.240000000000009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,2.740000000000009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,23.3,5.32000000000005,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-15,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.2,109.72,7.270000000000039,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,53.89,6.670000000000016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,140.9,7.660000000000025,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,128.22,7.740000000000009,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,118.36,6.660000000000025,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,73.84,5.82000000000005,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,123.94,4.580000000000041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,142.41,3.890000000000043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,138.99,2.410000000000025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,2.920000000000016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,65.48,3.3500000000000227,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,79.21,1.2300000000000182,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-16,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.2,93.37,3.150000000000034,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,127.37,2.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,123.86,3.400000000000034,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,138.05,2.8500000000000227,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,67.82,1.2800000000000296,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,92.09,1.0300000000000296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,113.2,1.8400000000000318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,34.3,1.3900000000000432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0500000000000114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-17,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.2,30.08,3.840000000000032,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,113.13,3.5500000000000114,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,115.24,4.510000000000048,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,214.58,4.510000000000048,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,120.13,3.680000000000007,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,170.0,3.900000000000034,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,186.1,2.32000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,142.45,2.640000000000043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,195.04,1.170000000000016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,314.38,-0.9799999999999613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,61.85,-1.0499999999999545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,63.14,2.6000000000000227,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,57.98,4.660000000000025,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,294.56,4.410000000000025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,185.16,4.730000000000018,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,249.12,6.32000000000005,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,188.55,3.1299999999999955,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,138.39,2.4399999999999977,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,190.78,0.6700000000000159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,255.05,0.6400000000000432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
