date,hour,timezone,temperature_feel_like,rain_1h,clouds_all,weather_Fog,weather_Rain,weather_Clouds,weather_Clear,weather_Snow,weather_Thunderstorm
2024-01-16,13,America/Vancouver,272.85,0.0,75.0,0,0,1,0,0,0
2024-01-16,14,America/Vancouver,274.99,0.0,75.0,0,0,1,0,0,0
2024-01-16,15,America/Vancouver,273.69,0.0,75.0,0,0,1,0,0,0
2024-01-16,16,America/Vancouver,274.34,0.0,75.0,0,0,1,0,0,0
2024-01-16,17,America/Vancouver,273.65,0.0,100.0,0,0,1,0,0,0
2024-01-16,18,America/Vancouver,273.12,0.0,100.0,0,0,1,0,0,0
2024-01-16,19,America/Vancouver,273.07,0.0,100.0,0,0,1,0,0,0
2024-01-16,20,America/Vancouver,271.68,0.0,100.0,0,0,1,0,0,0
2024-01-16,21,America/Vancouver,272.26,0.0,100.0,0,0,1,0,0,0
2024-01-17,11,America/Vancouver,269.58,0.0,100.0,0,0,0,0,1,0
2024-01-17,12,America/Vancouver,270.02,0.0,100.0,0,0,0,0,1,0
2024-01-17,13,America/Vancouver,268.69,0.0,100.0,0,0,0,0,1,0
2024-01-17,14,America/Vancouver,267.69,0.0,100.0,0,0,0,0,1,0
2024-01-17,15,America/Vancouver,267.35,0.0,100.0,0,0,0,0,1,0
2024-01-17,16,America/Vancouver,266.5,0.0,100.0,0,0,0,0,1,0
2024-01-17,17,America/Vancouver,267.02,0.0,100.0,0,0,0,0,1,0
2024-01-17,18,America/Vancouver,267.91,0.0,100.0,0,0,1,0,0,0
2024-01-17,19,America/Vancouver,267.75,0.0,100.0,0,0,1,0,0,0
2024-01-17,20,America/Vancouver,269.65,0.0,100.0,0,0,1,0,0,0
2024-01-17,21,America/Vancouver,271.34,0.0,100.0,0,0,1,0,0,0
2024-01-18,11,America/Vancouver,271.48,0.0,100.0,0,0,1,0,0,0
2024-01-18,12,America/Vancouver,274.17,0.0,100.0,0,0,0,0,1,0
2024-01-18,13,America/Vancouver,271.24,0.0,100.0,0,0,0,0,1,0
2024-01-18,14,America/Vancouver,271.4,0.51,100.0,0,1,0,0,1,0
2024-01-18,15,America/Vancouver,271.41,0.0,100.0,0,0,0,0,1,0
2024-01-18,16,America/Vancouver,270.96,0.0,100.0,0,0,0,0,1,0
2024-01-18,17,America/Vancouver,272.81,0.0,100.0,0,0,0,0,1,0
2024-01-18,18,America/Vancouver,272.86,0.0,100.0,0,0,0,0,1,0
2024-01-18,19,America/Vancouver,273.06,0.0,100.0,0,0,0,0,1,0
2024-01-18,20,America/Vancouver,270.97,0.0,100.0,1,0,0,0,1,0
2024-01-18,21,America/Vancouver,271.87,0.0,100.0,1,0,0,0,1,0
2024-01-19,11,America/Vancouver,270.75,0.83,100.0,1,1,0,0,0,0
2024-01-19,12,America/Vancouver,272.15,1.13,100.0,1,1,0,0,0,0
2024-01-19,13,America/Vancouver,268.27,1.81,100.0,1,1,0,0,0,0
2024-01-19,14,America/Vancouver,268.78,2.25,100.0,1,1,0,0,0,0
2024-01-19,15,America/Vancouver,269.11,1.96,100.0,1,1,0,0,0,0
2024-01-19,16,America/Vancouver,271.26,1.16,75.0,1,1,0,0,0,0
2024-01-19,17,America/Vancouver,271.68,0.85,100.0,1,1,0,0,0,0
2024-01-19,18,America/Vancouver,272.12,0.65,100.0,1,1,0,0,0,0
2024-01-19,19,America/Vancouver,271.83,0.7,100.0,1,1,0,0,0,0
2024-01-19,20,America/Vancouver,275.52,0.59,100.0,1,1,0,0,0,0
2024-01-19,21,America/Vancouver,271.89,0.64,99.0,0,1,0,0,0,0
2024-01-20,11,America/Vancouver,270.73,1.27,100.0,0,1,0,0,0,0
2024-01-20,12,America/Vancouver,272.27,1.52,97.0,0,1,0,0,0,0
2024-01-20,13,America/Vancouver,272.02,1.52,98.0,0,1,0,0,0,0
2024-01-20,14,America/Vancouver,273.08,1.27,99.0,0,1,0,0,0,0
2024-01-20,15,America/Vancouver,277.07,0.76,100.0,1,1,0,0,0,0
2024-01-20,16,America/Vancouver,274.73,0.51,100.0,0,1,0,0,0,0
2024-01-20,17,America/Vancouver,273.16,0.51,100.0,1,1,0,0,0,0
2024-01-20,18,America/Vancouver,270.01,0.25,100.0,1,1,0,0,0,0
2024-01-20,19,America/Vancouver,269.87,0.25,100.0,1,1,0,0,0,0
2024-01-20,20,America/Vancouver,269.72,0.25,73.0,0,1,0,0,0,0
2024-01-20,21,America/Vancouver,276.86,0.25,93.0,0,1,0,0,0,0
2024-01-21,11,America/Vancouver,277.46,1.78,100.0,0,1,0,0,0,0
2024-01-21,12,America/Vancouver,276.34,0.81,100.0,0,1,0,0,0,0
2024-01-21,13,America/Vancouver,278.08,0.25,100.0,0,1,0,0,0,0
2024-01-21,14,America/Vancouver,278.87,0.51,100.0,0,1,0,0,0,0
2024-01-21,15,America/Vancouver,277.08,0.32,100.0,1,1,0,0,0,0
2024-01-21,16,America/Vancouver,278.79,1.35,100.0,0,1,0,0,0,0
2024-01-21,17,America/Vancouver,277.38,0.25,100.0,0,1,0,0,0,0
2024-01-21,18,America/Vancouver,278.32,0.41,100.0,0,1,0,0,0,0
2024-01-21,19,America/Vancouver,278.34,1.06,100.0,0,1,0,0,0,0
2024-01-21,20,America/Vancouver,278.6,0.34,100.0,0,1,0,0,0,0
2024-01-21,21,America/Vancouver,276.91,0.25,100.0,0,1,0,0,0,0
2024-01-22,11,America/Vancouver,278.17,0.5,100.0,0,1,0,0,0,0
2024-01-22,12,America/Vancouver,278.31,0.71,100.0,0,1,0,0,0,0
2024-01-22,13,America/Vancouver,279.34,0.71,100.0,1,1,0,0,0,0
2024-01-22,14,America/Vancouver,278.3,1.31,100.0,1,1,0,0,0,0
2024-01-22,15,America/Vancouver,277.96,1.86,100.0,1,1,0,0,0,0
2024-01-22,16,America/Vancouver,277.77,1.61,100.0,1,1,0,0,0,0
2024-01-22,17,America/Vancouver,277.63,0.34,100.0,1,1,0,0,0,0
2024-01-22,18,America/Vancouver,277.58,0.76,100.0,1,1,0,0,0,0
2024-01-22,19,America/Vancouver,277.95,0.32,100.0,0,1,0,0,0,0
2024-01-22,20,America/Vancouver,277.54,0.25,100.0,1,1,0,0,0,0
2024-01-22,21,America/Vancouver,277.63,0.38,100.0,1,1,0,0,0,0
2024-01-23,11,America/Vancouver,278.28,0.51,100.0,1,1,0,0,0,0
2024-01-23,12,America/Vancouver,278.22,0.57,100.0,1,1,0,0,0,0
2024-01-23,13,America/Vancouver,278.41,0.25,100.0,1,1,0,0,0,0
2024-01-23,14,America/Vancouver,278.29,0.83,100.0,1,1,0,0,0,0
2024-01-23,15,America/Vancouver,279.26,0.29,75.0,1,1,0,0,0,0
2024-01-23,16,America/Vancouver,280.66,0.34,75.0,1,1,0,0,0,0
2024-01-23,17,America/Vancouver,279.37,0.41,75.0,0,1,0,0,0,0
2024-01-23,18,America/Vancouver,279.99,0.32,99.0,0,1,0,0,0,0
2024-01-23,19,America/Vancouver,278.98,0.64,100.0,0,1,0,0,0,0
2024-01-23,20,America/Vancouver,279.67,0.25,100.0,0,1,0,0,0,0
2024-01-23,21,America/Vancouver,278.99,0.25,100.0,1,1,0,0,0,0
2024-01-24,11,America/Vancouver,276.03,1.02,75.0,0,1,0,0,0,0
2024-01-24,12,America/Vancouver,276.69,0.25,100.0,0,1,0,0,0,0
2024-01-24,13,America/Vancouver,276.46,1.76,100.0,1,1,0,0,0,0
2024-01-24,14,America/Vancouver,275.89,0.64,100.0,0,1,0,0,0,0
2024-01-24,15,America/Vancouver,276.75,0.76,75.0,0,1,0,0,0,0
2024-01-24,16,America/Vancouver,276.71,0.25,100.0,0,1,0,0,0,0
2024-01-24,17,America/Vancouver,277.44,2.35,100.0,1,1,0,0,0,0
2024-01-24,18,America/Vancouver,277.39,1.52,75.0,0,1,0,0,0,0
2024-01-24,19,America/Vancouver,277.64,0.27,100.0,0,1,0,0,0,0
2024-01-24,20,America/Vancouver,276.89,1.27,100.0,0,1,0,0,0,0
2024-01-24,21,America/Vancouver,276.86,0.5,100.0,0,1,0,0,0,0
2024-01-25,11,America/Vancouver,276.25,0.83,100.0,1,1,0,0,0,0
2024-01-25,12,America/Vancouver,276.61,1.32,100.0,1,1,0,0,0,0
2024-01-25,13,America/Vancouver,276.85,0.7,100.0,0,1,0,0,0,0
2024-01-25,14,America/Vancouver,277.43,1.22,100.0,0,1,0,0,0,0
2024-01-25,15,America/Vancouver,277.08,0.57,100.0,0,1,0,0,0,0
2024-01-25,16,America/Vancouver,277.5,0.51,100.0,0,1,0,0,0,0
2024-01-25,17,America/Vancouver,277.19,0.34,100.0,0,1,0,0,0,0
2024-01-25,18,America/Vancouver,277.22,0.64,100.0,0,1,0,0,0,0
2024-01-25,19,America/Vancouver,277.3,0.64,100.0,0,1,0,0,0,0
2024-01-25,20,America/Vancouver,277.12,0.51,75.0,1,1,0,0,0,0
2024-01-25,21,America/Vancouver,277.19,0.35,75.0,0,1,0,0,0,0
2024-01-26,11,America/Vancouver,280.24,0.0,100.0,0,0,1,0,0,0
2024-01-26,12,America/Vancouver,281.43,0.0,100.0,0,0,1,0,0,0
2024-01-26,13,America/Vancouver,283.62,0.0,100.0,0,0,1,0,0,0
2024-01-26,14,America/Vancouver,283.68,0.0,75.0,0,0,1,0,0,0
2024-01-26,15,America/Vancouver,283.5,0.2,100.0,0,1,0,0,0,0
2024-01-26,16,America/Vancouver,283.13,0.79,100.0,0,1,0,0,0,0
2024-01-26,17,America/Vancouver,282.5,1.2,100.0,0,1,0,0,0,0
2024-01-26,18,America/Vancouver,280.74,0.7,100.0,0,1,0,0,0,0
2024-01-26,19,America/Vancouver,280.64,2.83,100.0,1,1,0,0,0,0
2024-01-26,20,America/Vancouver,280.53,3.96,100.0,1,1,0,0,0,0
2024-01-26,21,America/Vancouver,279.87,2.64,100.0,1,1,0,0,0,0
2024-01-27,11,America/Vancouver,281.45,2.19,100.0,1,1,0,0,0,0
2024-01-27,12,America/Vancouver,281.87,3.61,100.0,1,1,0,0,0,0
2024-01-27,13,America/Vancouver,280.31,2.59,100.0,1,1,0,0,0,0
2024-01-27,14,America/Vancouver,280.34,0.81,100.0,1,1,0,0,0,0
2024-01-27,15,America/Vancouver,283.43,1.99,100.0,1,1,0,0,0,0
2024-01-27,16,America/Vancouver,283.33,0.51,100.0,0,1,0,0,0,0
2024-01-27,17,America/Vancouver,283.8,2.24,100.0,1,1,0,0,0,0
2024-01-27,18,America/Vancouver,284.09,3.15,100.0,1,1,0,0,0,0
2024-01-27,19,America/Vancouver,284.23,3.68,75.0,1,1,0,0,0,0
2024-01-27,20,America/Vancouver,284.4,4.57,100.0,1,1,0,0,0,0
2024-01-27,21,America/Vancouver,284.58,3.81,100.0,1,1,0,0,0,0
2024-01-28,11,America/Vancouver,283.98,0.25,100.0,0,1,0,0,0,0
2024-01-28,12,America/Vancouver,284.84,0.0,100.0,0,0,1,0,0,0
2024-01-28,13,America/Vancouver,284.85,0.0,100.0,1,0,0,0,0,0
2024-01-28,14,America/Vancouver,285.58,0.0,75.0,0,0,1,0,0,0
2024-01-28,15,America/Vancouver,285.77,0.0,100.0,0,0,1,0,0,0
2024-01-28,16,America/Vancouver,285.24,0.12,100.0,1,1,0,0,0,0
2024-01-28,17,America/Vancouver,284.73,1.21,100.0,1,1,0,0,0,0
2024-01-28,18,America/Vancouver,284.8,0.34,100.0,1,1,0,0,0,0
2024-01-28,19,America/Vancouver,284.9,0.45,100.0,1,1,0,0,0,0
2024-01-28,20,America/Vancouver,285.22,0.45,100.0,0,1,0,0,0,0
2024-01-28,21,America/Vancouver,285.49,0.25,100.0,0,1,0,0,0,0
2024-01-29,11,America/Vancouver,285.84,0.0,100.0,0,0,1,0,0,0
2024-01-29,12,America/Vancouver,286.24,0.0,100.0,0,0,1,0,0,0
2024-01-29,13,America/Vancouver,286.73,0.0,100.0,0,0,1,0,0,0
2024-01-29,14,America/Vancouver,286.68,0.78,100.0,0,1,0,0,0,0
2024-01-29,15,America/Vancouver,286.58,0.0,100.0,0,0,1,0,0,0
2024-01-29,16,America/Vancouver,286.07,0.0,100.0,0,0,1,0,0,0
2024-01-29,17,America/Vancouver,285.4,0.0,100.0,0,1,0,0,0,0
2024-01-29,18,America/Vancouver,285.57,0.25,100.0,0,1,0,0,0,0
2024-01-29,19,America/Vancouver,285.46,0.25,100.0,0,1,0,0,0,0
2024-01-29,20,America/Vancouver,285.34,0.25,100.0,0,1,0,0,0,0
2024-01-29,21,America/Vancouver,285.22,0.16,100.0,0,1,0,0,0,0
2024-01-30,11,America/Vancouver,286.16,0.25,100.0,0,1,0,0,0,0
2024-01-30,12,America/Vancouver,286.24,0.0,100.0,0,0,1,0,0,0
2024-01-30,13,America/Vancouver,286.04,0.0,100.0,0,0,1,0,0,0
2024-01-30,14,America/Vancouver,285.68,0.0,100.0,0,1,0,0,0,0
2024-01-30,15,America/Vancouver,285.5,0.12,75.0,0,1,0,0,0,0
2024-01-30,16,America/Vancouver,285.74,0.0,75.0,0,0,1,0,0,0
2024-01-30,17,America/Vancouver,285.49,0.0,100.0,0,0,1,0,0,0
2024-01-30,18,America/Vancouver,285.47,0.0,100.0,0,0,1,0,0,0
2024-01-30,19,America/Vancouver,284.88,0.0,100.0,0,0,1,0,0,0
2024-01-30,20,America/Vancouver,285.75,0.0,100.0,0,0,1,0,0,0
2024-01-30,21,America/Vancouver,285.31,0.0,100.0,0,0,1,0,0,0
2024-01-31,11,America/Vancouver,286.23,1.32,100.0,0,1,0,0,0,0
2024-01-31,12,America/Vancouver,286.46,1.22,100.0,0,1,0,0,0,0
2024-01-31,13,America/Vancouver,285.78,0.25,100.0,0,1,0,0,0,0
2024-01-31,14,America/Vancouver,285.59,1.56,100.0,0,1,0,0,0,0
2024-01-31,15,America/Vancouver,285.18,0.25,100.0,0,1,0,0,0,0
2024-01-31,16,America/Vancouver,285.04,0.25,100.0,0,1,0,0,0,0
2024-01-31,17,America/Vancouver,284.63,0.25,100.0,0,1,0,0,0,0
2024-01-31,18,America/Vancouver,284.45,0.25,100.0,0,1,0,0,0,0
2024-01-31,19,America/Vancouver,284.09,0.62,100.0,0,1,0,0,0,0
2024-01-31,20,America/Vancouver,284.16,0.57,100.0,0,1,0,0,0,0
2024-01-31,21,America/Vancouver,284.23,0.28,100.0,0,1,0,0,0,0
2024-02-01,11,America/Vancouver,284.12,0.18,100.0,0,1,0,0,0,0
2024-02-01,12,America/Vancouver,284.3,0.11,75.0,0,1,0,0,0,0
2024-02-01,13,America/Vancouver,284.6,0.0,100.0,0,0,1,0,0,0
2024-02-01,14,America/Vancouver,284.48,0.25,75.0,0,1,0,0,0,0
2024-02-01,15,America/Vancouver,284.99,0.0,75.0,0,0,1,0,0,0
2024-02-01,16,America/Vancouver,285.07,0.0,75.0,0,0,1,0,0,0
2024-02-01,17,America/Vancouver,284.62,0.0,75.0,0,0,1,0,0,0
2024-02-01,18,America/Vancouver,284.04,0.0,100.0,0,0,1,0,0,0
2024-02-01,19,America/Vancouver,283.59,0.0,75.0,0,0,1,0,0,0
2024-02-01,20,America/Vancouver,283.51,0.0,75.0,0,0,1,0,0,0
2024-02-01,21,America/Vancouver,283.37,0.26,100.0,0,1,0,0,0,0
2024-02-02,11,America/Vancouver,280.1,0.59,100.0,0,1,0,0,0,0
2024-02-02,12,America/Vancouver,282.54,0.4,75.0,0,1,0,0,0,0
2024-02-02,13,America/Vancouver,282.62,0.38,75.0,0,1,0,0,0,0
2024-02-02,14,America/Vancouver,282.97,0.42,75.0,0,1,0,0,0,0
2024-02-02,15,America/Vancouver,282.77,0.37,100.0,0,1,0,0,0,0
2024-02-02,16,America/Vancouver,282.62,0.52,75.0,0,1,0,0,0,0
2024-02-02,17,America/Vancouver,281.3,0.64,75.0,0,1,0,0,0,0
2024-02-02,18,America/Vancouver,280.74,1.27,75.0,0,1,0,0,0,0
2024-02-02,19,America/Vancouver,280.55,1.52,100.0,0,1,0,0,0,0
2024-02-02,20,America/Vancouver,280.32,1.15,75.0,0,1,0,0,0,0
2024-02-02,21,America/Vancouver,279.21,0.16,75.0,0,1,0,0,0,0
2024-02-03,11,America/Vancouver,278.19,0.0,75.0,0,0,1,0,0,0
2024-02-03,12,America/Vancouver,277.59,0.0,100.0,0,0,1,0,0,0
2024-02-03,13,America/Vancouver,278.55,0.0,75.0,0,0,1,0,0,0
2024-02-03,14,America/Vancouver,278.89,0.25,75.0,0,1,0,0,0,0
2024-02-03,15,America/Vancouver,282.43,0.12,93.0,0,1,0,0,0,0
2024-02-03,16,America/Vancouver,281.98,0.0,97.0,0,0,1,0,0,0
2024-02-03,17,America/Vancouver,280.91,0.0,98.0,0,0,1,0,0,0
2024-02-03,18,America/Vancouver,276.77,0.0,75.0,0,0,1,0,0,0
2024-02-03,19,America/Vancouver,276.29,0.0,20.0,0,0,1,0,0,0
2024-02-03,20,America/Vancouver,274.87,0.0,20.0,0,0,1,0,0,0
2024-02-03,21,America/Vancouver,275.61,0.0,20.0,0,0,1,0,0,0
2024-02-04,11,America/Vancouver,276.95,0.0,75.0,0,0,1,0,0,0
2024-02-04,12,America/Vancouver,277.95,0.0,75.0,0,0,1,0,0,0
2024-02-04,13,America/Vancouver,278.53,0.0,75.0,0,0,1,0,0,0
2024-02-04,14,America/Vancouver,282.27,0.0,78.0,0,0,1,0,0,0
2024-02-04,15,America/Vancouver,278.95,0.0,40.0,0,0,1,0,0,0
2024-02-04,16,America/Vancouver,278.64,0.0,20.0,0,0,1,0,0,0
2024-02-04,17,America/Vancouver,279.45,0.0,6.0,0,0,0,1,0,0
2024-02-04,18,America/Vancouver,275.09,0.0,20.0,0,0,1,0,0,0
2024-02-04,19,America/Vancouver,274.76,0.0,0.0,0,0,0,1,0,0
2024-02-04,20,America/Vancouver,273.11,0.0,0.0,0,0,0,1,0,0
2024-02-04,21,America/Vancouver,273.5,0.0,0.0,0,0,0,1,0,0
2024-02-05,11,America/Vancouver,275.71,0.0,75.0,0,0,1,0,0,0
2024-02-05,12,America/Vancouver,279.45,0.0,97.0,0,0,1,0,0,0
2024-02-05,13,America/Vancouver,277.03,0.0,100.0,0,0,1,0,0,0
2024-02-05,14,America/Vancouver,279.57,0.0,100.0,0,0,1,0,0,0
2024-02-05,15,America/Vancouver,277.61,0.0,75.0,0,0,1,0,0,0
2024-02-05,16,America/Vancouver,277.27,0.0,75.0,0,0,1,0,0,0
2024-02-05,17,America/Vancouver,279.56,0.0,100.0,0,0,1,0,0,0
2024-02-05,18,America/Vancouver,276.95,0.0,75.0,0,0,1,0,0,0
2024-02-05,19,America/Vancouver,276.26,0.0,100.0,0,0,1,0,0,0
2024-02-05,20,America/Vancouver,277.24,0.0,100.0,0,0,1,0,0,0
2024-02-05,21,America/Vancouver,278.76,0.0,100.0,0,0,1,0,0,0
2024-02-06,11,America/Vancouver,278.1,0.0,75.0,0,0,1,0,0,0
2024-02-06,12,America/Vancouver,278.0,0.0,75.0,0,0,1,0,0,0
2024-02-06,13,America/Vancouver,278.43,0.0,75.0,0,0,1,0,0,0
2024-02-06,14,America/Vancouver,280.36,0.0,63.0,0,0,1,0,0,0
2024-02-06,15,America/Vancouver,280.74,0.0,69.0,0,0,1,0,0,0
2024-02-06,16,America/Vancouver,280.31,0.0,66.0,0,0,1,0,0,0
2024-02-06,17,America/Vancouver,278.03,0.0,20.0,0,0,1,0,0,0
2024-02-06,18,America/Vancouver,278.47,0.0,60.0,0,0,1,0,0,0
2024-02-06,19,America/Vancouver,274.93,0.0,100.0,0,0,1,0,0,0
2024-02-06,20,America/Vancouver,275.77,0.0,75.0,0,0,1,0,0,0
2024-02-06,21,America/Vancouver,276.05,0.0,100.0,0,0,1,0,0,0
2024-02-07,11,America/Vancouver,279.27,0.0,20.0,0,0,1,0,0,0
2024-02-07,12,America/Vancouver,279.47,0.0,20.0,0,0,1,0,0,0
2024-02-07,13,America/Vancouver,278.8,0.0,75.0,0,0,1,0,0,0
2024-02-07,14,America/Vancouver,278.08,0.0,20.0,0,0,1,0,0,0
2024-02-07,15,America/Vancouver,279.12,0.0,70.0,0,0,1,0,0,0
2024-02-07,16,America/Vancouver,276.24,0.0,75.0,0,0,1,0,0,0
2024-02-07,17,America/Vancouver,275.4,0.0,75.0,0,0,1,0,0,0
2024-02-07,18,America/Vancouver,274.92,0.0,75.0,0,0,1,0,0,0
2024-02-07,19,America/Vancouver,274.92,0.0,75.0,0,0,1,0,0,0
2024-02-07,20,America/Vancouver,274.65,0.0,75.0,0,0,1,0,0,0
2024-02-07,21,America/Vancouver,274.58,0.0,75.0,0,0,1,0,0,0
2024-02-08,11,America/Vancouver,275.83,0.0,40.0,0,0,1,0,0,0
2024-02-08,12,America/Vancouver,279.66,0.0,97.0,0,0,1,0,0,0
2024-02-08,13,America/Vancouver,277.26,0.0,75.0,0,0,1,0,0,0
2024-02-08,14,America/Vancouver,279.01,0.0,75.0,0,0,1,0,0,0
2024-02-08,15,America/Vancouver,277.14,0.0,75.0,0,0,1,0,0,0
2024-02-08,16,America/Vancouver,275.57,0.0,75.0,0,0,1,0,0,0
2024-02-08,17,America/Vancouver,274.83,0.0,75.0,0,0,1,0,0,0
2024-02-08,18,America/Vancouver,275.3,0.0,75.0,0,0,1,0,0,0
2024-02-08,19,America/Vancouver,274.61,0.0,100.0,0,0,1,0,0,0
2024-02-08,20,America/Vancouver,274.87,0.0,100.0,0,0,1,0,0,0
2024-02-08,21,America/Vancouver,274.57,0.0,100.0,0,0,1,0,0,0
2024-02-09,11,America/Vancouver,278.62,0.0,75.0,0,0,1,0,0,0
2024-02-09,12,America/Vancouver,279.64,0.25,75.0,0,1,0,0,0,0
2024-02-09,13,America/Vancouver,281.16,0.0,100.0,0,0,1,0,0,0
2024-02-09,14,America/Vancouver,280.81,0.0,98.0,0,0,1,0,0,0
2024-02-09,15,America/Vancouver,281.14,0.0,100.0,0,0,1,0,0,0
2024-02-09,16,America/Vancouver,280.73,0.0,99.0,0,0,1,0,0,0
2024-02-09,17,America/Vancouver,279.57,0.0,99.0,0,0,1,0,0,0
2024-02-09,18,America/Vancouver,278.39,0.0,97.0,0,0,1,0,0,0
2024-02-09,19,America/Vancouver,277.46,0.0,99.0,0,0,1,0,0,0
2024-02-09,20,America/Vancouver,276.04,0.0,75.0,0,0,1,0,0,0
2024-02-09,21,America/Vancouver,275.4,0.0,99.0,0,0,1,0,0,0
2024-02-10,11,America/Vancouver,278.42,0.0,100.0,0,0,1,0,0,0
2024-02-10,12,America/Vancouver,279.56,0.0,100.0,0,0,1,0,0,0
2024-02-10,13,America/Vancouver,279.54,0.0,100.0,0,0,1,0,0,0
2024-02-10,14,America/Vancouver,280.82,0.0,100.0,0,1,0,0,0,0
2024-02-10,15,America/Vancouver,279.24,0.51,100.0,0,1,0,0,0,0
2024-02-10,16,America/Vancouver,278.46,0.25,100.0,0,1,0,0,0,0
2024-02-10,17,America/Vancouver,278.39,0.0,100.0,0,1,0,0,0,0
2024-02-10,18,America/Vancouver,278.32,0.25,100.0,0,1,0,0,0,0
2024-02-10,19,America/Vancouver,277.61,0.35,100.0,0,1,0,0,0,0
2024-02-10,20,America/Vancouver,276.14,0.25,100.0,0,1,0,0,0,0
2024-02-10,21,America/Vancouver,276.86,0.25,100.0,0,1,0,0,0,0
2024-02-11,11,America/Vancouver,275.32,0.94,100.0,0,1,0,0,0,0
2024-02-11,12,America/Vancouver,276.35,0.89,100.0,0,1,0,0,0,0
2024-02-11,13,America/Vancouver,276.28,0.57,100.0,0,1,0,0,0,0
2024-02-11,14,America/Vancouver,276.87,1.14,100.0,1,1,0,0,0,0
2024-02-11,15,America/Vancouver,276.91,1.23,100.0,1,1,0,0,0,0
2024-02-11,16,America/Vancouver,276.84,0.51,100.0,0,1,0,0,0,0
2024-02-11,17,America/Vancouver,277.95,0.25,100.0,0,1,0,0,0,0
2024-02-11,18,America/Vancouver,276.91,1.61,100.0,1,1,0,0,0,0
2024-02-11,19,America/Vancouver,277.2,1.35,100.0,1,1,0,0,0,0
2024-02-11,20,America/Vancouver,277.41,0.76,100.0,1,1,0,0,0,0
2024-02-11,21,America/Vancouver,277.12,1.31,100.0,1,1,0,0,0,0
2024-02-12,11,America/Vancouver,278.31,0.0,75.0,0,0,1,0,0,0
2024-02-12,12,America/Vancouver,278.24,0.0,20.0,0,0,1,0,0,0
2024-02-12,13,America/Vancouver,278.19,0.0,20.0,0,0,1,0,0,0
2024-02-12,14,America/Vancouver,276.76,0.0,20.0,0,0,1,0,0,0
2024-02-12,15,America/Vancouver,278.54,0.0,20.0,0,0,1,0,0,0
2024-02-12,16,America/Vancouver,281.2,0.0,23.0,0,0,1,0,0,0
2024-02-12,17,America/Vancouver,279.39,0.0,20.0,0,0,1,0,0,0
2024-02-12,18,America/Vancouver,276.19,0.0,20.0,0,0,1,0,0,0
2024-02-12,19,America/Vancouver,275.24,0.0,0.0,0,0,0,1,0,0
2024-02-12,20,America/Vancouver,274.87,0.0,0.0,0,0,0,1,0,0
2024-02-12,21,America/Vancouver,277.58,0.0,0.0,0,0,0,1,0,0
2024-02-13,11,America/Vancouver,278.78,0.0,20.0,0,0,1,0,0,0
2024-02-13,12,America/Vancouver,279.39,0.0,20.0,0,0,1,0,0,0
2024-02-13,13,America/Vancouver,279.71,0.0,20.0,0,0,1,0,0,0
2024-02-13,14,America/Vancouver,279.12,0.0,20.0,0,0,1,0,0,0
2024-02-13,15,America/Vancouver,280.71,0.0,0.0,0,0,0,1,0,0
2024-02-13,16,America/Vancouver,280.32,0.0,0.0,0,0,0,1,0,0
2024-02-13,17,America/Vancouver,279.08,0.0,0.0,0,0,0,1,0,0
2024-02-13,18,America/Vancouver,275.79,0.0,0.0,0,0,0,1,0,0
2024-02-13,19,America/Vancouver,276.75,0.0,0.0,0,0,0,1,0,0
2024-02-13,20,America/Vancouver,274.69,0.0,0.0,0,0,0,1,0,0
2024-02-13,21,America/Vancouver,273.87,0.0,0.0,0,0,0,1,0,0
2024-02-14,11,America/Vancouver,280.31,0.0,40.0,0,0,1,0,0,0
2024-02-14,12,America/Vancouver,281.95,0.25,23.0,0,1,0,0,0,0
2024-02-14,13,America/Vancouver,281.37,0.0,13.0,0,0,1,0,0,0
2024-02-14,14,America/Vancouver,282.66,0.0,44.0,0,0,1,0,0,0
2024-02-14,15,America/Vancouver,281.13,0.0,54.0,0,0,1,0,0,0
2024-02-14,16,America/Vancouver,280.08,0.0,41.0,0,0,1,0,0,0
2024-02-14,17,America/Vancouver,279.05,0.0,48.0,0,0,1,0,0,0
2024-02-14,18,America/Vancouver,278.43,0.0,71.0,0,0,1,0,0,0
2024-02-14,19,America/Vancouver,276.93,0.0,20.0,0,0,1,0,0,0
2024-02-14,20,America/Vancouver,275.99,0.0,0.0,0,0,0,1,0,0
2024-02-14,21,America/Vancouver,275.68,0.0,40.0,0,0,1,0,0,0
2024-02-15,11,America/Vancouver,277.2,0.0,75.0,0,0,1,0,0,0
2024-02-15,12,America/Vancouver,278.05,0.0,75.0,0,0,1,0,0,0
2024-02-15,13,America/Vancouver,276.71,0.0,75.0,0,0,1,0,0,0
2024-02-15,14,America/Vancouver,276.65,0.0,75.0,0,0,1,0,0,0
2024-02-15,15,America/Vancouver,277.8,0.0,75.0,0,0,1,0,0,0
2024-02-15,16,America/Vancouver,277.49,0.0,75.0,0,0,1,0,0,0
2024-02-15,17,America/Vancouver,279.36,0.0,75.0,0,0,1,0,0,0
2024-02-15,18,America/Vancouver,275.54,0.0,75.0,0,0,1,0,0,0
2024-02-15,19,America/Vancouver,275.03,0.0,75.0,0,0,1,0,0,0
2024-02-15,20,America/Vancouver,274.22,0.0,40.0,0,0,1,0,0,0
2024-02-15,21,America/Vancouver,272.53,0.0,20.0,0,0,1,0,0,0
